synth_bmi,synth_age,scores_baseline,scores_aged,scores_hibmi
0.37402630260637776,0.6518457011078949,4,4,4
0.6228840855033704,0.2329833983311457,3,3,1
0.5651293196374804,0.42586529505018905,3,3,3
0.38833657368320534,0.19756847633757726,4,4,2
0.3693774510413308,0.17646509614193903,4,4,2
0.38491715272938215,0.2871177713503458,4,4,4
0.5100354011261019,0.0,6,4,3
0.3489730396617394,0.18726404828825224,4,4,4
0.48104262112818047,0.03140994867608554,6,1,3
0.3598614874539176,0.6233525379820201,4,6,4
0.5335709264275798,0.39975585215584497,4,4,3
0.5124029052202175,0.5566078776756853,2,4,3
0.3215044406300448,0.27586775350326875,4,4,4
0.8258328872075972,0.742174260669742,1,1,1
0.45048812749153966,0.06513734191893827,3,4,3
0.39091556875154787,0.46982420026166916,6,4,4
0.4057994713620378,0.1945422236742804,4,4,1
0.36238787100865055,0.6584861432444644,4,3,6
0.400562251925544,0.6222388971014248,4,1,3
0.4911083456567023,0.3687092052197624,4,4,3
0.3754696977103195,0.5146611139778147,1,6,4
0.5905366758179477,0.5828955794790379,3,3,2
0.32885774952514224,0.27207415844202554,6,4,1
0.4117580241859413,0.0220138656116044,6,4,4
0.5110645246733572,0.5370960493593806,4,4,3
0.5749264043069835,0.5079766484450525,3,2,6
0.42701868204501103,0.46019503364537717,4,1,4
0.5078431541539955,0.580179452991795,4,4,3
0.32704746300059845,0.30280955658325776,4,4,1
0.6450735192001502,0.47091224505585527,6,6,1
0.38792330305731815,0.5006601006139682,4,4,4
0.374287426323507,0.7100321947765467,4,4,4
0.2835006748516018,0.585369584843268,1,6,3
0.4293951664401732,0.4775633816746496,6,4,3
0.5536577234625814,0.24864100206822495,6,2,3
0.4081558816243893,0.3919452165279273,4,4,1
0.2893349108027399,0.46250212172498106,4,4,4
0.47843906817597565,0.10692208877972381,6,4,6
0.5106811263900906,0.23748258623614144,4,4,5
0.3742544535067898,0.3733631029168824,4,1,4
0.7092052972547895,0.9986663606074346,1,1,1
0.2903218540890496,0.6509617483857393,4,4,4
0.6209211574578858,0.3893012784818583,3,3,2
0.347817367090472,0.5763756135700417,4,4,6
0.361545221379678,0.5293290333625903,4,4,4
0.3903212295515452,0.3829365470637028,2,4,6
0.7738685872105835,0.2945426564342899,2,1,2
0.40887227421096534,0.5155434559216082,3,6,4
0.33297453553023787,0.6210778667398107,4,4,3
0.2582329993246045,0.3830365969179903,6,4,6
0.42955193612664094,0.45719313423378377,4,4,3
0.41756815073514336,0.2738832558429134,2,1,4
0.48428917630149704,0.5702770544546745,4,4,3
0.3906217983124719,0.38962616635550174,4,4,4
0.3992276963800186,0.8065998912519274,6,1,2
0.7022329255269423,0.47601132524239986,3,6,2
0.3843059562248525,0.0,4,4,2
0.37164330234516735,0.2864679981522549,4,4,6
0.4802291145635398,0.32065606054303447,4,4,3
0.7124269257570917,0.4054458863316068,3,1,2
0.5827615386444822,0.12244294305100711,1,3,3
0.4463619456244983,0.24913150345538193,4,3,3
0.3127531287509594,0.0,4,4,6
0.46484682746864525,0.32194695490952735,2,4,3
0.40783342821918656,0.0,4,6,4
0.5301612081249167,0.4142528716888213,4,1,3
0.5935429774173211,0.526072165799276,1,3,3
0.54781929456356,0.7536676292869099,1,6,3
0.3095874648985107,0.13889128157060765,4,4,4
0.6330191811775179,0.43805587420441316,3,3,1
0.30903329027962884,0.14369408614759327,3,4,4
0.4981946128028545,0.07920526981633585,1,4,3
0.6115070128111406,0.3233512636339075,3,3,3
0.38694618410241194,0.6780790719566319,4,4,4
0.2643323793948069,0.3413604936032375,2,1,4
0.6134654597034842,0.5680423532058806,3,3,2
0.5372404002276516,0.2627486988439571,3,4,3
0.5023992697663391,0.44943675335140276,4,4,6
0.3758647132240861,0.36522495339364264,4,4,4
0.3059114632267681,0.1574580075684397,4,4,6
0.440134847224009,0.30264326656577684,4,1,1
0.4910503287499632,0.2709948100935735,4,4,3
0.41363249962354565,0.3858817107588448,1,4,4
0.3709590851105817,0.3072517926418068,4,6,4
0.47369165188523005,0.701987192385817,1,1,3
0.3714620572976929,0.2853127443376921,6,4,1
0.9025480845281584,0.6440845705431744,2,1,1
0.3033585134466292,0.43929599243642725,8,1,6
0.5798221905602079,0.5692352894411619,3,3,1
0.34482877973219533,0.305262693073912,6,4,4
0.27002193454701323,0.3671203069990106,4,6,4
0.5769061185670947,0.3231863894444849,3,3,3
0.3536597711341369,0.1717530312415014,4,6,4
0.4474559412851393,0.4981553363629434,4,6,3
0.6667644610478284,0.029470724571528883,3,6,2
0.6424151146125657,0.47040401193058834,3,3,2
0.5693806346412712,0.5550887666325143,1,3,5
0.45419226253028583,0.3973974611473342,4,4,3
0.4946085908343241,0.35796220549384544,4,4,1
0.4307390763887853,0.0,4,4,3
0.5199640656511045,0.26262637910841313,3,6,1
0.5840771750531879,0.6086819601711393,2,3,1
0.4286434756889341,0.36094213369378725,6,6,2
0.6622533381663495,0.41464442746858693,3,3,2
0.5895914937288685,0.15825175305932032,6,3,2
0.5691905718690933,0.21221671637848002,3,3,3
0.3752723186579322,0.3264376736313608,4,4,4
0.3785943473010726,0.21449956671001325,4,6,4
0.4271948849175239,0.46397025333288733,5,4,4
0.3798083678211955,0.6164430719958657,4,4,4
0.4353750033522903,0.6818300766484118,1,4,1
0.6867536656325325,0.17023752796448324,3,5,5
0.4994063931363438,0.4481599205276658,4,1,6
0.4106476605357988,0.3949929977702138,4,4,4
0.8999189734546015,0.5803712862878496,2,2,1
0.5436218677408026,0.39728797024376217,2,3,3
0.501052449574621,0.2577987533540571,4,4,3
0.546423859085195,0.6971736045081178,4,1,1
0.5575767127043604,0.2858764094682269,6,3,3
0.3573466781791217,0.8324222587161836,4,1,2
0.633090050590916,0.5804102523854504,3,1,2
0.6580704393085552,0.4393311365983028,3,3,1
0.5414914429592975,0.6521753369696727,4,6,3
0.42258120384357095,0.4844697718234898,6,4,4
0.5908410261065423,0.23466614017934406,3,1,2
0.4125185291257484,0.5934304475917697,4,1,1
0.4773583523273737,0.4224538627576079,4,2,3
0.4480823314901487,0.6242911038874404,4,4,6
0.36014582678775187,0.29262516707959885,6,4,4
0.32436350829770105,0.30686280362481255,4,4,4
0.36854222700228534,0.2502339606548794,3,4,2
0.4366360880180444,0.2927642890388903,4,4,3
0.6871075190887721,0.07430568525706088,1,3,2
0.47278071537433286,0.33196496735242526,4,1,3
0.39295816760898017,0.2148327477738476,4,4,4
0.5287096515481058,0.5884397203812423,4,4,1
0.579409845234645,0.6592553445296778,3,3,1
0.47708400219697483,0.18616353092245194,4,6,6
0.5344611951624908,0.37012773644157126,4,2,3
0.5428119261765045,0.40938126409920106,1,1,3
0.4475118514184585,0.31638396948347547,1,2,6
0.6791413549952288,0.7348196629486596,1,3,1
0.38592383437660877,0.32417641832348887,3,4,6
0.4978460648898957,0.5210383067035347,6,6,3
0.3355389852041963,0.1999139573102223,1,4,4
0.7628164339470819,0.4899644787089955,2,2,2
0.4050259614467163,0.19440131675669017,6,4,4
0.3398408284166143,0.5159631768813606,6,1,3
0.9357239993961068,0.3068289506996504,2,1,1
0.39162272269607357,0.4534386277284071,6,1,6
0.32603562811905534,0.3232504183329344,4,6,4
0.47116855527850443,0.502224939123483,4,2,3
0.5267856406278575,0.3689913513655084,6,4,3
0.33654089752606003,0.17549104747429783,4,4,2
0.6356798513938282,0.4179739937677771,3,5,2
0.31254240603812117,0.14557062706751678,4,1,4
0.6017425369736115,0.42174919682947437,3,3,3
0.5523789161010919,0.5794290438955745,6,6,3
0.4310047834525302,0.5057409700362062,4,6,3
0.4242662579015016,0.30883588867859096,4,4,4
0.6325128855795651,0.6697401776795461,3,3,2
0.4196409428450042,0.5143064597919009,4,4,4
0.4920480696445917,0.12406278036686724,4,4,3
0.4350892196230146,0.6665238868968297,4,1,7
0.25999641539075313,0.8180524628030242,1,1,1
0.27665153598642694,0.4085213681173065,1,4,4
0.5043264988909977,0.23280951875665928,4,2,5
0.5813573912183142,0.43367310997088615,6,6,1
0.42472311830851084,0.1267966785075093,4,4,3
0.44995869374815006,0.826186947290753,1,1,6
0.3878924610142138,0.7082923392731761,4,4,6
0.3949218617781946,0.3005421634007638,4,4,1
0.41058164452637297,0.6158927822084652,4,1,2
0.38552416940859485,0.28813265751251294,4,4,1
0.35449485192463054,0.5200939099306252,4,4,4
0.35979744578561196,0.28198795258412723,4,4,1
0.48277185040734655,0.2477787391883552,2,4,3
0.49341778501451955,0.5277455103681693,4,1,3
0.6870562885708147,0.6272289686323167,6,3,1
0.49369582454905614,0.25128269797375524,6,4,3
0.45089171204051504,0.30629739938067213,1,2,1
0.6273162160939989,0.5515385685985692,3,1,1
0.420203919864581,0.5984774232108849,4,1,4
0.44183614348342304,0.3915876607958566,6,6,3
0.3780080857743742,0.24116833650184683,4,3,4
0.2493141889603931,0.23068718652110726,4,1,4
0.20621618947619885,0.2939755715317977,4,4,4
0.30192033174591776,0.3778349812096309,4,4,4
0.6487715870885964,0.5971147226553579,3,1,1
0.3074530276991115,0.08943526113338868,4,4,1
0.43206476581765474,0.3643047212952803,2,4,3
0.5780501818682914,0.5854587005713461,3,3,1
0.3282570096289889,0.38699647732316644,6,1,4
0.4086319550485464,0.2985688936405462,7,4,6
0.4638028030827487,0.35141860272024544,4,4,3
0.46687766329042085,0.4378291101648059,4,4,3
0.3641278716988806,0.3993817016525062,4,4,4
0.45860784893767914,0.335688774485722,6,4,3
0.38907595794460664,0.2335880342305521,4,1,1
0.4452848710293846,0.6252605160470608,1,4,3
0.3814096301478761,0.6090288628406012,1,1,1
0.31484219917392975,0.41206511711941257,4,1,6
0.5079971879302373,0.3157099955210617,4,6,3
0.44296170693406445,0.30714362169747594,4,4,3
0.6079695794428019,0.663827908721329,3,6,3
0.2486262619179734,0.20817777964236986,4,4,4
0.3396727340076268,0.0,4,4,4
0.6008549386587765,0.516501245891083,3,6,1
0.29206452542499695,0.11021206141148449,4,4,4
0.35215415903659797,0.4443652907120083,4,6,4
0.6059433307290996,0.2058559726041386,3,3,3
0.4180237441985059,0.5694673075436039,1,6,4
0.4342665899607435,0.4555712293212805,4,1,6
0.4880322581437903,0.7711163797262035,4,6,3
0.36165337076284276,0.4990087199083264,4,3,4
0.3879325279630254,0.2451348059336832,4,3,4
0.5974929655885197,0.42996044190435706,6,3,3
0.48589332512543065,0.3035471528248088,6,4,2
0.40040548269591203,0.09505578024837563,4,6,4
0.47600047348863966,0.20813716461615042,4,4,5
0.4387144800635723,0.5731996719371764,2,4,5
0.29123708692788636,0.9423519661741007,1,1,1
0.3760820851577143,0.36302011769546855,4,4,1
0.48574001817147106,0.2594935071735378,4,4,3
0.6803629095079844,0.7473417494401199,3,1,1
0.20093442692159733,0.3759927749103561,4,4,4
0.46087360571938457,0.14796837901597187,6,4,3
0.5399271194683379,0.6089024206943094,4,6,3
0.4466173148427833,0.42145114943262096,4,4,3
0.5346930376437432,0.8287266738932377,1,1,6
0.1729593848747034,0.5434498651241026,4,1,4
0.4112389575852877,0.30755524433802095,4,6,4
0.34656089339662216,0.44346436025433844,6,1,2
0.37289046067816517,0.1932113413053246,4,6,4
0.6609990251156221,0.045798518934635324,5,3,2
0.2998645998198505,0.5497799311640734,1,3,4
0.5733874645171675,0.33675962413540295,6,6,2
0.4272772081615171,0.5424932574916419,4,4,4
0.2716420523956733,0.2372094475369063,1,4,4
0.5723846638017103,0.23747696168467652,3,3,2
0.47969911191473097,0.4092971925968829,4,4,3
0.380666086745061,0.12289303228444837,7,4,4
1.0,0.6289968938636679,1,1,1
0.2831237734319252,0.15448970731969391,6,6,4
0.6031166777341166,0.4806341403511714,3,3,3
0.39897420610164797,0.7271913287459687,6,1,1
0.2601764293944843,0.3074997727651647,4,1,4
0.3763174371458861,0.5401129497250824,4,1,3
0.39761909785414434,0.31528499810159716,4,4,4
0.844894337497638,0.6247041500627512,2,1,2
0.41979731462337605,0.665481277095094,1,6,4
0.35304990956952303,0.5628908122904454,6,4,6
0.3875866338167649,0.016100956223654317,6,4,4
0.5568616955929914,0.8551719667027919,2,1,3
0.747575761724578,0.5326153607639199,2,1,2
0.6557520024878201,0.35111347135064674,3,1,2
0.5606007638031851,0.5839308299767234,6,3,3
0.3868477004203506,0.3364617296706762,4,4,4
0.48324630374791044,0.2458911769191687,6,4,3
0.4336580712601545,0.5646858610279828,4,6,3
0.27400709814823987,0.09262727851127706,6,6,4
0.462256236822143,0.7321607566986661,2,4,6
0.4611771057640771,0.38269356159624246,4,4,2
0.472183258643666,0.5487919164551915,4,4,5
0.3560695460339135,0.11508890742943001,4,6,2
0.4647786668269507,0.40479306186517533,4,6,3
0.27540983934976515,0.4167011546472848,6,6,4
0.5267005814123987,0.672169539424573,4,1,3
0.5065158379077624,0.5676485326327411,4,4,3
0.44820064319765546,0.23010533662573376,6,4,3
0.5362530308838324,0.47347609806836033,4,4,3
0.5671416524184678,0.4979758274194821,3,3,3
0.6848911013537378,0.4956343661745355,5,3,2
0.4841649048702915,0.0,4,4,1
0.32240982354469827,0.18736974565221937,4,4,2
0.46646734754606306,0.46815601855817174,4,1,3
0.46901725432584573,0.1240741920108206,4,4,3
0.3919396986616005,0.14481578622688723,1,4,4
0.6759296677583929,0.3805503846041826,5,3,1
0.5740025457981192,0.4635190430623521,3,3,3
0.4822484361167882,0.6394424640674946,6,1,6
0.6392013351712628,0.0,3,3,2
0.38822146882468866,0.38062420198278335,4,3,6
0.3483011716295876,0.427908472432067,4,4,1
0.4473001456513217,0.42196876955889373,4,4,1
0.48878036675862013,0.597664943711878,4,6,3
0.5306395579902962,0.4157994716768577,1,4,3
0.2904086596251866,0.25335864690458765,4,2,4
0.3872688883335642,0.5330937078163647,4,1,6
0.47307607703813903,0.4479075499590366,4,6,5
0.3720817299945707,0.6574047629360156,7,1,4
0.4767174826755436,0.24439152165404243,6,6,6
0.372934066497083,0.44922719718829807,4,6,4
0.36373548196299677,0.2595788213554239,4,4,4
0.5859860977681479,0.4373616532851435,3,3,3
0.3763468452478348,0.0,2,4,2
0.5832328324293988,0.35784196993767436,6,3,3
0.33529931500252963,0.26234857020502556,1,4,2
0.3851734502611927,0.2716479827265951,4,4,4
0.47246765583175576,0.106631889015328,3,4,3
0.41926116620807025,0.39052535196868177,6,2,6
0.7493906389104881,0.6070830044946642,1,6,2
0.5250127014479726,0.2796878468148102,4,4,3
0.4418811198913141,0.2940480721557681,4,1,3
0.5203146360876842,0.6561926414142731,4,4,3
0.8546506868087348,0.38507056854864496,2,1,1
0.32176568693963714,0.30877242669734006,6,4,4
0.39084677362278536,0.5052740936385872,3,2,4
0.48273028847122973,0.5056790532929833,4,4,3
0.35993827484383445,0.6321662011812302,4,4,6
0.4286748814939328,0.4387082527036735,6,4,6
0.2929567401228847,0.15227265696480885,6,4,4
0.5864401845540529,0.34580842154093444,3,3,1
0.5131043016067848,0.6887182670749181,4,4,3
0.5340031165208879,0.7544185387541633,1,4,3
0.4193635037809225,0.1308517888565588,4,6,1
0.461673988759162,0.7834658107682524,4,6,3
0.40746152553820586,0.33292785489054033,4,6,4
0.5192046762057135,0.42128757587960974,3,4,5
0.41603115745251074,0.8156608539734517,1,4,4
0.4109527278107661,0.5333262054885097,4,4,2
0.25124538373213423,0.345490765541834,4,4,4
0.50869956943637,0.08121389785791899,4,4,3
0.5041762983312558,0.6539167652419868,4,1,3
0.4565377570861056,0.21323246753822475,2,2,3
0.47502409336356877,0.2895220063859435,4,6,1
0.4251996405465193,0.5071517326344366,1,6,4
0.38119479844919735,0.34575987555394655,4,4,2
0.7404130924148835,0.48442891171562397,2,5,2
0.4073398301261384,0.5985003571707657,4,6,2
0.4127192537503456,0.24631691471220593,4,4,4
0.5306135430306221,0.6443819133987239,4,4,3
0.24165632240533072,0.1875891332340565,4,4,4
0.4804118601988515,0.37889512267056213,4,4,6
0.3118054992866818,0.5070043583119106,6,4,4
0.3726105637524768,0.5195383944053078,2,4,1
0.5881539066465319,0.47444504781734387,3,6,1
0.5351290548972485,0.28936250124800705,4,2,1
0.6660026427365187,0.670468143562965,3,3,3
0.6268150278737433,0.21820045366205043,3,3,1
0.6832736753289939,0.29879007300799976,3,3,2
0.4844803372498474,0.027528500011121393,4,2,3
0.4838352956402582,0.19245870219774602,6,6,3
0.523917873457367,0.3938759257015242,4,6,3
0.41566648155403296,0.7178212423081819,1,1,1
0.8127603655562621,0.1945662253460293,2,2,1
0.41893333373389047,0.5646951649268949,6,4,5
0.5009584972403772,0.5719540650578053,4,4,5
0.446998909466043,0.6368885168911185,1,1,6
0.47905478708235466,0.49822809551170943,2,4,3
0.3425335684286317,0.39521107051333243,4,6,6
0.5662862899792248,0.4930299599459486,3,3,1
0.7595599016725173,0.48936012055484895,1,5,1
0.5196479640713753,0.3965493552375331,4,4,3
0.820924766678365,0.19549629395652887,2,1,2
0.6789806941066441,0.3337975031214012,3,3,2
0.7055340480688306,0.5823337481544262,5,1,2
0.6493412005063858,0.2730545575666219,3,3,3
0.33877977836581813,0.3098589227981031,4,4,4
0.5347794842595185,0.4515929229098898,6,4,5
0.42055619779833325,0.43470436280997615,4,4,1
0.4390874586687799,0.3281064392263828,6,4,3
0.5045274926067814,0.37118198869778146,4,4,3
0.4894649877032905,0.04618148016344309,1,4,3
0.47901262859263494,0.3644290485721353,4,4,3
0.3762581803048601,0.6821733267054407,1,4,1
0.7622503662007059,0.3254924997900883,2,1,1
0.2778735446136185,0.29210554006155076,1,4,1
0.5313917350305353,0.3489532206637796,6,4,1
0.40112283106481433,0.4495665526603343,2,1,1
0.5807117645791199,0.17882443075357607,6,3,1
0.447349120082718,0.31492020034124235,4,4,3
0.46070645894509393,0.5593063757739875,4,1,1
0.3727954725257531,0.5125820871069983,1,4,2
0.41698790039434525,0.6193906397524866,4,4,6
0.3778419514559987,0.5724290086703572,4,4,4
0.3357172732475932,0.4170239475803838,1,4,4
0.5395131246230197,0.28521880740194494,2,4,1
0.4619586363887004,0.3533967734284812,4,4,3
0.39943168653168865,0.5670076143154466,6,4,4
0.37018810167597327,0.158162560021987,4,4,4
0.502880760233385,0.02298173908845469,4,4,5
0.5140299061601568,0.5686121115649933,6,4,2
0.46448301486841687,0.5417807216589687,2,2,3
0.4249374340736421,0.4141911679614902,4,4,4
0.5004363176895257,0.6781304967820995,6,4,3
0.5680079859264618,0.16259460713273785,1,3,1
0.5178221171155125,0.17633233613117655,4,4,3
0.40219949279342554,0.5767222925428064,3,6,4
0.39623743400458994,0.12718610603417346,4,4,4
0.38051665819644687,0.5270229721922707,4,2,6
0.5073395363175263,0.2724955369456696,3,2,3
0.40090725080428286,0.5227572070050577,4,4,4
0.2988930405283965,0.0,4,4,4
0.47909964574184966,0.437085042141181,4,4,3
0.48984791218727014,0.4400186308256062,6,6,3
0.5119845727703448,0.6667449152683332,4,2,3
0.4597899210292812,0.13993161532948306,6,4,3
0.2912351883081509,0.29904392197289376,1,1,4
0.42413247238203494,0.15895017436346667,4,6,6
0.2640973050294931,0.27476179082326124,4,1,6
0.7044105960793062,0.5363331380027161,5,3,2
0.4469043722357174,0.3522671097208031,4,3,3
0.35917216846204386,0.1701200051815277,6,4,4
0.5196445229602573,0.47937735099480305,4,4,3
0.4415013848426872,0.44424881688963125,4,2,3
0.40861725353870476,0.24456584267548562,4,4,4
0.5241715716312348,0.5545312453153466,4,4,3
0.4298190490488449,0.4546277080911232,4,1,3
0.7088598343186909,0.35404869072827805,3,1,1
0.6947759549306566,0.5277846442951082,5,1,2
0.3430169786506206,0.5009004500080241,6,1,4
0.3530269474765125,0.4031919842542488,4,6,4
0.4572255876172053,0.2134494219312117,3,4,3
0.3544356418434819,0.816560991378299,1,1,1
0.649400722334631,0.803576102078951,3,1,1
0.3544826261807725,0.35011044429370947,4,2,6
0.49441343934643384,0.5239108707076512,5,4,6
0.3589337565652233,0.27347184168242217,6,6,4
0.3392004605294025,0.30431981809081854,4,5,4
0.5105709619178356,0.3907552471938767,4,4,1
0.5378537459745703,0.12180569188811335,4,1,2
0.5200835417235816,0.7116066664129954,1,4,6
0.3851112492542808,0.6472742698810678,4,4,1
0.4912202812591205,0.40385812715205105,4,6,3
0.4207960830641063,0.664683365796071,4,6,1
0.4295672952869094,0.7250202317958903,7,1,3
0.6675316884322987,0.3598638712809894,3,3,2
0.4372866186526517,0.047200916083631306,7,4,1
0.6100736915229283,0.7473833187257052,3,3,1
0.5513438243697016,0.6359220720771747,6,3,3
0.4372015060476813,0.1756244724657317,4,6,3
0.4909866603225869,0.6380682671150633,4,1,3
0.2409336059129294,0.36649518623087207,6,4,4
0.2962318746384,0.21608375879329783,1,4,4
0.4767844643232786,0.7247646856744728,1,1,3
0.46010815462167126,0.542532964898778,4,1,3
0.48976049521000203,0.28083242083538007,2,4,3
0.5142837874578479,0.18834651474233646,4,4,5
0.4584565232864535,0.6695536208002609,4,4,3
0.480166352380872,0.46917527700779144,6,1,3
0.421402847024416,0.10746510173476709,4,1,4
0.4330452250164071,0.575509676891719,4,1,3
0.44660960652761383,0.3381828858553064,4,5,4
0.43411567854986255,0.3781525825286653,2,3,2
0.4431134601862477,0.4101420007126824,4,4,3
0.5100490827429461,0.34620219810816,4,2,3
0.6620316200663254,0.587465203717805,5,3,3
0.30401926636152676,0.653447857000947,4,1,1
0.4177816508403728,0.1709589214929776,4,1,3
0.44252496979279504,0.7162969197057693,4,1,1
0.6429535311340635,0.36381792158912063,3,3,2
0.4398872285420469,0.2892145967649451,1,6,3
0.33974637845544065,0.6245660863200256,4,4,1
0.33076859323730756,0.13127176764965437,4,4,4
0.41722349936279135,0.5959642711248281,6,3,4
0.35424870768591177,0.3117557058211884,4,4,4
0.6688552554815114,0.5291288424425764,6,3,2
0.5941409591154088,0.37108553619496903,6,3,1
0.6825740514849323,0.5916049504439288,3,3,2
0.26174387416955164,0.0685168649397952,4,4,3
0.529578385094144,0.43451411924982747,4,4,3
0.5249260605140865,0.6152230405698509,2,4,1
0.48349321637862347,0.4656669055082222,4,4,3
0.43307346621423565,0.6055037468824466,7,4,6
0.45447279483307795,0.37091708852497907,6,1,6
0.40808196294231003,0.060978769438702896,6,4,3
0.39924133908267245,0.47304650600667847,4,4,4
0.5842336987320543,0.5448954487729986,3,1,5
0.4919364086398657,0.5260945450051921,1,4,3
0.3966857533272435,0.37100618919928957,3,2,4
0.5759851396907089,0.4184697264459951,3,1,3
0.4869812096724986,0.479781883543534,4,4,3
0.5330194738880292,0.19776259579885072,4,1,3
0.6241253351270738,0.3353618729109122,6,3,3
0.4438904816693269,0.3271141411862692,3,4,6
0.43546955237860174,0.3880261932536063,2,4,3
0.4445557312713583,0.7176896339790843,1,6,1
0.5312559252943958,0.48995909817522604,4,6,3
0.669700999036217,0.7233364457346614,6,3,1
0.6914371674455297,0.3575614151143367,1,1,2
0.3428119485746991,0.042279948283336255,4,4,4
0.48387983224383996,0.585423504270888,4,4,3
0.6171782502277228,0.5424469047299779,1,1,2
0.6161462343938691,0.49073238258094964,3,3,2
0.4886713154804284,0.3764699410246993,6,1,3
0.312038781243591,0.40050614717987276,1,6,4
0.2912425390190045,0.36159436129646233,4,4,4
0.4626194002254754,0.38152801039817497,4,4,3
0.520436609295307,0.09364458289923766,1,6,3
0.5536458891268197,0.41392600567635196,6,6,3
0.4215974534699624,0.2483404625787682,4,3,1
0.6355776975984184,0.11422419644889098,1,3,2
0.40745521236206184,0.13697335539660038,6,6,6
0.36833135907076237,0.1689198779365459,1,4,4
0.27991275594901455,0.6452812647100876,3,6,4
0.359417643751543,0.5118922806493421,4,6,4
0.7132052263013187,0.36910519783784695,3,1,2
0.35332305843532746,0.5803197622166438,4,4,4
0.40853855450054954,0.47175933313165125,4,4,4
0.6064496283184948,0.4572781811095218,3,3,5
0.4778720043609438,0.0,4,4,3
0.4569688757305261,0.5802839724536784,5,5,6
0.3063764913177914,0.4427279832462178,6,6,4
0.3754574857210404,0.2463440482380507,4,1,2
0.5055580026989227,0.5823638163580498,4,4,3
0.5841972705834052,0.6155592282460559,3,3,3
0.4805899198470921,0.6131721278495319,5,2,3
0.5965341878921697,0.4178676113231661,1,1,1
0.4231833079231014,0.2030758736289046,4,4,1
0.4060443199462631,0.31410837696978094,4,4,4
0.3158940590050395,0.43718638528930803,4,4,4
0.4812053738839116,0.5301728514717742,4,4,1
0.39340041121143815,0.5603057088435944,5,5,2
0.6455276143870539,0.4017203688319283,3,3,5
0.35928413856545544,0.3954593702829043,4,6,4
0.4582302334405569,0.37480876277555075,4,4,3
0.5300755789255432,0.3572120160837478,4,4,3
0.35277294919295943,0.4112024477307844,4,2,4
0.5369436933538625,0.5694317279057968,4,4,3
0.650833603439504,0.7202035549191566,3,1,2
0.6014813890142459,0.1424468248065734,3,2,3
0.5812661903178769,0.5040534022049656,3,7,1
0.39187437568311195,0.45428232621090175,4,6,4
0.2702608239127257,0.5884056051307106,4,1,4
0.45440223120278966,0.19700725604280017,4,4,3
0.3789383844215928,0.4576277991753846,4,6,2
0.5889231096037889,0.5912249802110048,3,6,2
0.43036294121571383,0.39356783634260073,4,6,3
0.5337831888662532,0.3299772465744387,4,3,2
0.5444202318247569,0.3480671679828663,6,6,6
0.5319867698544445,0.7750675417280344,4,1,1
0.41217670124206407,0.6598669209770311,2,1,1
0.5233692306065663,0.341631157528099,1,4,3
0.7037112617879566,0.5274839599014803,5,3,2
0.48938115012170263,0.4682011138308173,4,5,3
0.5658930430462935,0.43356300679674276,3,3,3
0.2761690209064428,0.7479668801568911,1,1,4
0.42349732588693534,0.2735491548017319,4,4,4
0.4679606359347729,0.38746249962719537,4,1,3
0.29196594011596694,0.30899255478492127,4,2,4
0.6525118672983444,0.1045750075831905,5,3,2
0.4129845163436112,0.5398179928616543,4,4,6
0.3883505604552447,0.4335626742821936,4,4,4
0.5535643874765696,0.43691643865240026,6,3,3
0.5004890453395,0.4079401334380198,4,4,6
0.520491446021135,0.17600238896989273,4,4,1
0.38261755503866557,0.36864305468946035,2,4,4
0.28469698284183526,0.25617100416895683,4,1,4
0.4868646908142296,0.7236359798094201,4,1,5
0.5266944859904464,0.33633183050850557,4,1,3
0.3122087342721547,0.6182247479342023,1,6,4
0.40285473064070904,0.4451004838877228,4,4,4
0.407709764985792,0.4705293519345719,4,4,6
0.6218049245611129,0.5811957239619013,3,7,3
0.42500201758796785,0.6566890228594913,4,4,4
0.7242128679014993,0.6490315982397206,1,2,1
0.41069459931603153,0.5566100727029033,6,6,1
0.5818608689188831,0.3832713153798944,3,3,2
0.7241812713816835,0.6880569723370191,1,1,1
0.589287185928576,0.8206271429581486,1,3,1
0.36039388768188024,0.22058716954813964,4,4,4
0.47522233759409954,0.3806330114423858,4,4,3
0.30958039137144505,0.24772348376036515,4,4,4
0.37184270465444436,0.5829394722303847,2,4,6
0.4939010115128022,0.30236719013037483,4,2,6
0.648324368565734,0.4190796594916625,3,3,3
0.3881777387774883,0.0,4,2,6
0.5229910799140868,0.3763435428389389,4,1,1
0.31376574762788384,0.5091298250817414,1,1,2
0.41975255406250067,0.24006286324966564,4,4,4
0.5118069291604029,0.43846436299818936,6,2,3
0.7827015229418797,0.389492274897702,2,5,2
0.4019221891088023,0.0,4,4,4
0.30305250862318406,0.5091601686119112,6,1,6
0.6578370617614472,0.1699460346259833,3,2,3
0.6073549055562069,0.12912522332587645,3,6,1
0.27064949265697386,0.5058771269204361,4,1,4
0.6232978295506256,0.6613980502905725,3,1,3
0.35584030277648565,0.3719341968856958,1,4,6
0.2613800070724946,0.5939831393204753,1,1,4
0.5642361542713064,0.7265389331909855,1,1,3
0.3173991609432483,0.46449457132329236,4,4,4
0.4009278111863419,0.026177303396583806,4,4,4
0.5871812242362193,0.20412191771153976,3,3,1
0.49812504009691116,0.3157674364633931,1,6,3
0.33376933510072343,0.2395966337834302,4,4,4
